Continent,Region/Country,Variable,Year,Quantity (per 1000 hl)
Oceania,Australia,Consumption,2006, 4 769
Europe,Portugal,Consumption,2010, 4 725
Europe,Russia,Production,2014, 4 712
Europe,Romania,Consumption,2001, 4 705
America,Canada,Consumption,2011, 4 700
America,Canada,Consumption,2019, 4 700
Europe,Russia,Consumption,2000, 4 699
Europe,Portugal,Consumption,2001, 4 697
Europe,Portugal,Consumption,2016, 4 686
Europe,Romania,Consumption,2014, 4 681
Europe,Portugal,Consumption,2002, 4 651
America,Canada,Consumption,2014, 4 645
Europe,Russia,Production,2019, 4 620
Europe,Portugal,Consumption,2000, 4 595
Europe,Russia,Production,2005, 4 590
Europe,Portugal,Consumption,2008, 4 568
America,Canada,Consumption,2010, 4 564
Europe,Romania,Consumption,2013, 4 559
Africa,South Africa,Consumption,2022, 4 550
America,Chile,Production,1997, 4 549
Europe,Russia,Production,2003, 4 530
Europe,Portugal,Consumption,2007, 4 526
Oceania,Australia,Consumption,2005, 4 523
Europe,Portugal,Consumption,2009, 4 514
Europe,Russia,Production,2017, 4 481
Europe,Hungary,Production,1997, 4 472
Europe,Romania,Production,2021, 4 451
Europe,Russia,Production,2020, 4 433
America,Canada,Consumption,2020, 4 418
America,Canada,Consumption,2009, 4 414
Africa,South Africa,Consumption,2017, 4 393
Europe,Portugal,Consumption,2020, 4 374
Africa,South Africa,Consumption,2016, 4 369
Oceania,Australia,Consumption,2004, 4 361
Europe,Romania,Production,2023, 4 354
Europe,Hungary,Production,1998, 4 334
Europe,Romania,Production,2017, 4 317
Europe,Russia,Consumption,1996, 4 309
Europe,Romania,Consumption,2012, 4 302
Europe,Hungary,Production,2000, 4 299
Europe,Russia,Production,2018, 4 293
Europe,Portugal,Consumption,2014, 4 289
Europe,Russia,Production,2021, 4 274
America,Canada,Consumption,2008, 4 253
Africa,South Africa,Consumption,2015, 4 251
Europe,Greece,Production,2004, 4 248
America,Canada,Consumption,2021, 4 219
Africa,South Africa,Consumption,2018, 4 211
America,Canada,Consumption,2022, 4 200
Oceania,Australia,Consumption,2003, 4 196
Europe,Hungary,Production,1996, 4 188
Asia,"China, mainland",Production,2022, 4 182
Europe,Portugal,Consumption,2013, 4 164
Europe,Romania,Consumption,2017, 4 140
Europe,Romania,Consumption,2011, 4 137
America,Brazil,Consumption,2021, 4 123
Europe,Greece,Production,1996, 4 109
Africa,South Africa,Consumption,1995, 4 102
Europe,Romania,Consumption,2005, 4 086
Europe,Russia,Production,2002, 4 060
Europe,Romania,Production,2011, 4 058
Africa,South Africa,Consumption,1996, 4 056
America,Canada,Consumption,2007, 4 054
America,Brazil,Consumption,2020, 4 053
Europe,Greece,Production,2005, 4 027
America,Canada,Consumption,2006, 4 025
Africa,South Africa,Consumption,1997, 4 016
Oceania,Australia,Consumption,2002, 4 007
Europe,Romania,Consumption,2015, 3 991
Europe,Greece,Production,1997, 3 987
Oceania,Australia,Consumption,2001, 3 976
Europe,Romania,Consumption,2006, 3 965
Africa,South Africa,Consumption,2014, 3 951
Europe,Greece,Production,2006, 3 938
Africa,South Africa,Consumption,2021, 3 930
America,Brazil,Production,2004, 3 925
Europe,Russia,Production,2009, 3 911
Africa,South Africa,Consumption,1999, 3 909
Africa,South Africa,Consumption,2019, 3 905
Africa,South Africa,Consumption,2001, 3 903
Asia,Japan,Consumption,1998, 3 900
Oceania,Australia,Consumption,2000, 3 899
Europe,Romania,Consumption,2018, 3 899
Africa,South Africa,Consumption,2000, 3 892
Europe,Hungary,Production,2003, 3 880
Africa,South Africa,Consumption,2002, 3 879
Europe,Greece,Production,2008, 3 869
Africa,South Africa,Consumption,1998, 3 846
Europe,Greece,Production,1995, 3 841
Oceania,New Zealand,Production,2022, 3 830
Europe,Romania,Production,2020, 3 829
Europe,Greece,Production,1998, 3 826
America,Chile,Production,1996, 3 824
Europe,Romania,Consumption,2016, 3 818
Europe,Romania,Production,2019, 3 808
Europe,Greece,Production,2003, 3 799
Europe,Romania,Production,2022, 3 788
America,Canada,Consumption,2005, 3 754
Europe,Portugal,Production,1998, 3 750
Europe,Romania,Production,2014, 3 750
Europe,Netherlands,Consumption,2021, 3 748
Europe,Netherlands,Consumption,2017, 3 729
Oceania,Australia,Consumption,1999, 3 726
America,Brazil,Consumption,2005, 3 710
Europe,Romania,Consumption,2021, 3 709
America,Brazil,Consumption,2010, 3 686
America,Brazil,Production,2008, 3 683
Africa,South Africa,Consumption,2013, 3 681
Europe,Greece,Production,1999, 3 680
Europe,Netherlands,Consumption,2020, 3 650
Europe,Hungary,Production,2018, 3 645
Oceania,Australia,Consumption,1998, 3 644
America,Brazil,Production,2000, 3 638
Europe,Netherlands,Consumption,2016, 3 636
America,Brazil,Consumption,2019, 3 634
Europe,Romania,Production,2015, 3 628
America,Brazil,Consumption,2011, 3 625
Europe,Netherlands,Consumption,2022, 3 622
Africa,South Africa,Consumption,2012, 3 612
America,Canada,Consumption,2004, 3 607
Oceania,New Zealand,Production,2023, 3 607
America,Brazil,Consumption,2022, 3 590
Europe,Greece,Consumption,2005, 3 586
Europe,Netherlands,Consumption,2018, 3 573
Europe,Netherlands,Consumption,2008, 3 568
Europe,Netherlands,Consumption,2009, 3 568
Europe,Netherlands,Consumption,2007, 3 564
Europe,Netherlands,Consumption,2003, 3 563
Europe,Greece,Production,2000, 3 558
Africa,South Africa,Consumption,2008, 3 558
Africa,South Africa,Consumption,2007, 3 557
Asia,Japan,Consumption,2015, 3 555
America,Brazil,Production,2017, 3 553
Asia,Japan,Consumption,2019, 3 543
Europe,Bulgaria,Production,1996, 3 534
Africa,South Africa,Consumption,2011, 3 533
Europe,Netherlands,Consumption,2019, 3 532
Asia,Japan,Consumption,2017, 3 524
Asia,Japan,Consumption,2016, 3 523
Asia,Japan,Consumption,2020, 3 518
Europe,Greece,Production,2007, 3 511
Europe,Netherlands,Consumption,2006, 3 511
America,Brazil,Consumption,2009, 3 508
America,Brazil,Production,2007, 3 502
Europe,Netherlands,Consumption,2010, 3 500
Asia,Japan,Consumption,2014, 3 490
America,Brazil,Consumption,2013, 3 488
Asia,Japan,Consumption,2018, 3 488
Africa,South Africa,Consumption,2004, 3 478
Europe,Greece,Production,2001, 3 477
Europe,Netherlands,Consumption,2005, 3 474
Oceania,Australia,Consumption,1997, 3 472
America,Brazil,Consumption,2006, 3 466
Africa,South Africa,Consumption,2010, 3 463
Africa,South Africa,Consumption,2003, 3 461
America,Brazil,Production,2011, 3 460
Europe,Hungary,Production,2008, 3 460
Europe,Hungary,Consumption,2002, 3 454
Europe,Netherlands,Consumption,2015, 3 452
America,Canada,Consumption,2003, 3 440
Europe,Russia,Production,2001, 3 430
Europe,Netherlands,Consumption,2014, 3 426
Africa,South Africa,Consumption,2006, 3 407
Africa,South Africa,Consumption,2005, 3 401
Asia,Japan,Consumption,2013, 3 398
Africa,South Africa,Consumption,2009, 3 384
Europe,Bulgaria,Production,1997, 3 371
Europe,Greece,Production,2009, 3 366
Europe,Russia,Consumption,1999, 3 365
Asia,Japan,Consumption,1999, 3 353
Europe,Greece,Production,2013, 3 343
Europe,Netherlands,Consumption,2004, 3 340
Europe,Hungary,Production,1999, 3 339
Europe,Hungary,Production,2002, 3 333
Europe,Netherlands,Consumption,2001, 3 330
Europe,Netherlands,Consumption,2002, 3 330
Europe,Netherlands,Consumption,2013, 3 323
Europe,Romania,Production,2012, 3 311
Europe,Bulgaria,Production,2000, 3 305
Asia,Japan,Consumption,2021, 3 303
Europe,Greece,Consumption,2004, 3 300
Europe,Greece,Consumption,2007, 3 300
Oceania,New Zealand,Production,2020, 3 290
Europe,Hungary,Production,1995, 3 289
Europe,Netherlands,Consumption,2011, 3 289
Oceania,Australia,Consumption,1996, 3 287
Europe,Romania,Production,2010, 3 287
America,Brazil,Consumption,2018, 3 285
America,Brazil,Consumption,2017, 3 278
Oceania,Australia,Consumption,1995, 3 275
America,Brazil,Consumption,2015, 3 270
Europe,Romania,Production,2016, 3 267
America,Brazil,Consumption,2008, 3 265
America,Brazil,Consumption,2007, 3 254
Europe,Greece,Consumption,2010, 3 248
America,Brazil,Consumption,2014, 3 233
Europe,Hungary,Production,2007, 3 222
Europe,Moldova,Production,2003, 3 215
America,Brazil,Production,2002, 3 212
Oceania,New Zealand,Production,2014, 3 204
America,Brazil,Production,2022, 3 200
Europe,Greece,Consumption,2006, 3 200
Europe,Greece,Consumption,2008, 3 200
Europe,Hungary,Consumption,2001, 3 200
America,Brazil,Production,2005, 3 199
America,Brazil,Consumption,2012, 3 198
Europe,Hungary,Consumption,1999, 3 182
Europe,Ukraine,Production,2009, 3 181
America,Brazil,Consumption,2002, 3 178
America,Brazil,Consumption,2000, 3 177
America,Brazil,Consumption,2004, 3 177
Europe,Ukraine,Production,2011, 3 170
America,Chile,Production,1995, 3 164
America,Chile,Consumption,2012, 3 157
Europe,Netherlands,Consumption,2012, 3 157
Europe,Hungary,Consumption,2000, 3 150
Oceania,New Zealand,Production,2016, 3 139
Africa,South Africa,Consumption,2020, 3 138
America,Brazil,Production,1995, 3 128
Europe,Moldova,Production,1997, 3 123
Europe,Hungary,Consumption,2003, 3 120
Asia,Japan,Consumption,2012, 3 120
America,Chile,Consumption,2009, 3 118
America,Brazil,Production,1999, 3 116
Europe,Greece,Production,2012, 3 115
America,Brazil,Consumption,2016, 3 112
America,Chile,Consumption,2010, 3 100
Europe,Hungary,Production,2006, 3 100
Europe,Netherlands,Consumption,2000, 3 100
Europe,Switzerland,Consumption,2000, 3 088
Europe,Hungary,Consumption,1995, 3 087
Europe,Greece,Production,2002, 3 085
America,Brazil,Production,2018, 3 084
Europe,Hungary,Consumption,2004, 3 080
America,Brazil,Consumption,2001, 3 079
America,Brazil,Consumption,2003, 3 077
Europe,Switzerland,Consumption,2001, 3 077
Europe,Greece,Consumption,2003, 3 072
Europe,Greece,Consumption,2012, 3 068
Europe,Hungary,Production,2009, 3 065
Europe,Greece,Consumption,1999, 3 059
Europe,Hungary,Consumption,1996, 3 050
Europe,Russia,Production,2000, 3 050
Europe,Greece,Consumption,2009, 3 029
Europe,Hungary,Consumption,2008, 3 029
Europe,Moldova,Production,2004, 3 026
Oceania,New Zealand,Production,2018, 3 017
Europe,Switzerland,Consumption,2002, 3 011
America,Chile,Consumption,2011, 3 007
Europe,Ukraine,Production,2010, 3 002
Europe,Austria,Consumption,2014, 3 001
Europe,Greece,Consumption,2013, 2 996
Europe,Austria,Production,2008, 2 993
Europe,Belgium,Consumption,2008, 2 990
America,Chile,Consumption,2007, 2 980
Oceania,New Zealand,Production,2019, 2 974
America,Brazil,Production,2001, 2 968
America,Brazil,Production,2012, 2 967
Europe,Switzerland,Consumption,2003, 2 967
Europe,Belgium,Consumption,2015, 2 966
Europe,Moldova,Production,1995, 2 964
America,Brazil,Consumption,1999, 2 963
Europe,Serbia And Montenegro,Consumption,1997, 2 957
America,Chile,Consumption,2014, 2 950
Europe,Greece,Production,2010, 2 950
America,Chile,Consumption,2013, 2 947
Europe,Greece,Consumption,2001, 2 947
Europe,Switzerland,Consumption,1999, 2 946
Europe,Hungary,Consumption,1997, 2 945
Europe,Hungary,Consumption,1998, 2 945
Asia,Japan,Consumption,2022, 2 945
Europe,Switzerland,Consumption,2010, 2 935
Europe,Switzerland,Consumption,2004, 2 933
Europe,Switzerland,Consumption,1996, 2 930
America,Brazil,Production,2021, 2 928
Europe,Greece,Consumption,1998, 2 927
Europe,Switzerland,Consumption,2007, 2 920
Europe,Belgium,Consumption,2011, 2 917
Europe,Switzerland,Consumption,1998, 2 914
Europe,Switzerland,Consumption,2008, 2 911
Europe,Belgium,Consumption,2006, 2 903
Europe,Belgium,Consumption,2007, 2 900
Europe,Hungary,Production,2005, 2 900
Europe,Switzerland,Consumption,1997, 2 900
Europe,Belgium,Consumption,2013, 2 886
Europe,Switzerland,Consumption,2009, 2 885
America,Canada,Consumption,2002, 2 884
Europe,Hungary,Consumption,2006, 2 884
Europe,Switzerland,Consumption,2013, 2 877
Europe,Switzerland,Consumption,2005, 2 875
Europe,Belgium,Consumption,2012, 2 872
Europe,Switzerland,Consumption,2011, 2 872
Europe,Greece,Consumption,2000, 2 861
America,Chile,Consumption,1999, 2 853
Europe,Greece,Consumption,2011, 2 852
Oceania,New Zealand,Production,2017, 2 851
Europe,Belgium,Consumption,2009, 2 850
Europe,Switzerland,Consumption,2014, 2 827
Europe,Ukraine,Production,2013, 2 827
Europe,Switzerland,Consumption,2012, 2 824
Europe,Hungary,Consumption,2007, 2 822
Europe,Hungary,Production,2016, 2 821
Europe,Belgium,Consumption,2017, 2 818
Europe,Austria,Production,2011, 2 814
America,Brazil,Production,2014, 2 810
Europe,Switzerland,Consumption,2006, 2 806
Europe,Switzerland,Consumption,2015, 2 805
Europe,Austria,Production,1999, 2 803
Europe,Austria,Consumption,2013, 2 803
Europe,Belgium,Consumption,2016, 2 802
America,Canada,Consumption,2001, 2 800
Europe,Greece,Production,2014, 2 800
Europe,Switzerland,Consumption,1995, 2 800
Europe,Ukraine,Consumption,2011, 2 792
Europe,Belgium,Consumption,2005, 2 791
Asia,Japan,Consumption,2001, 2 788
Asia,Japan,Consumption,2002, 2 784
America,Brazil,Production,1998, 2 782
Europe,Hungary,Production,2015, 2 780
Asia,Japan,Consumption,2011, 2 778
Europe,Ukraine,Consumption,2012, 2 771
Europe,Belgium,Consumption,2010, 2 760
America,Canada,Consumption,2000, 2 756
Europe,Austria,Production,2018, 2 753
Europe,Greece,Production,2011, 2 750
America,Chile,Consumption,2019, 2 745
America,Brazil,Production,1997, 2 743
Europe,Belgium,Consumption,2004, 2 741
Europe,Austria,Production,2004, 2 735
Europe,Belgium,Consumption,2018, 2 735
Europe,Belgium,Consumption,2002, 2 724
America,Brazil,Production,2009, 2 720
America,Chile,Consumption,1998, 2 713
America,Brazil,Production,2013, 2 710
Europe,Austria,Production,1998, 2 703
America,Brazil,Production,2015, 2 699
Europe,Switzerland,Consumption,2016, 2 699
Europe,Greece,Consumption,1995, 2 696
Europe,Ukraine,Consumption,2007, 2 691
America,Canada,Consumption,1999, 2 688
Europe,Greece,Consumption,1997, 2 686
Europe,Belgium,Consumption,2014, 2 666
Oceania,New Zealand,Production,2021, 2 664
Europe,Belgium,Consumption,2019, 2 659
Europe,Belgium,Consumption,2020, 2 655
Europe,Austria,Consumption,2012, 2 652
Europe,Ukraine,Production,2008, 2 651
America,Chile,Consumption,2005, 2 644
Europe,Hungary,Consumption,2005, 2 643
Europe,Bulgaria,Production,1995, 2 641
Europe,Greece,Consumption,2014, 2 639
Europe,Hungary,Consumption,2016, 2 638
Europe,Greece,Consumption,1996, 2 636
Europe,Austria,Production,2007, 2 628
Asia,Japan,Consumption,2000, 2 626
America,Brazil,Production,2003, 2 620
Europe,Belgium,Consumption,2003, 2 614
Europe,Ukraine,Consumption,2008, 2 612
Europe,Hungary,Consumption,2009, 2 611
Asia,Japan,Consumption,2010, 2 610
Europe,Romania,Production,2005, 2 602
Europe,Austria,Production,2002, 2 599
Europe,Hungary,Consumption,2011, 2 591
Europe,Hungary,Production,2021, 2 588
Europe,Hungary,Production,2020, 2 586
America,Chile,Consumption,2015, 2 578
America,Brazil,Consumption,1997, 2 577
Europe,Hungary,Production,2013, 2 573
Europe,Moldova,Production,2013, 2 570
Europe,Russia,Production,1999, 2 560
Europe,Romania,Consumption,2020, 2 558
Asia,Japan,Consumption,2006, 2 557
